73, 324 477 670 738 827 957;
74, 24 56 83 87 437 611 904;
75, 41 213 253 268 443 456 972;
76, 35 57 220 848 1015;
77, 25 145 181 291 339 431 513 581 586 971 1021;
78, 50 426 544 545 546 1112 1118;
79, 351 413 472 517 635 725 753 866 981 996 1045;
80, 47 176 179 294 393 394 408 448 511 821;
81, 72 243 381 762 1046 1061 1105;
82, 20 350 580 1100 1123 1128;
83, 158 447 608 676 681 708 709 711 853 900 919 921 1060;
84, 2 55 370 395 504 525 601 831;
85, 741 969 1013 1025 1030 1136;
86, 359 369 421 1089 1096;
87, 150 292 486 707 712 713 942 951;
88, 8 135 152 156 217 385 452 557 607;
89, 119 233 535 538 716 722 1036 1129;
90, 26 58 94 132 584 874 943 980 991 1119;
91, 67 130 192 234 297 346 852;
92, 76 123 146 186 231 507 539 974;
93, 153 154 187 429 464 475 508 552 705 782 783 806 862 888 1113 1124;
94, 377 540 587 749 842 844 976 1016 1110;
95, 78 104 184 214 239 247 317 319 541 574 851 903 1072 1102;
96, 6 12 416 471 572 573 1012;
97, 863 894 1064 1073 1120;
98, 434 761 801 877 936 1022 1071 1127;
99, 164 841 871 983 984 986 1093 1115;
100, 733 896 949 963 1024 1056 1065 1067;
101, 933 1023 1039 1040 1058 1082 1106;
102, 453 1108;
103, 89 419 518 764 952;
104, 16 144 163 205 245 310 337 924 1027;
105, 70 75 106 124 142 161 216 403 483 510 576 901 975;
106, 86 278 333 509 589 717 720 797 993;
107, 54 308 499 721 1107;
108, 34 93 173 244 466 548 869 1051 1122;
109, 42 249 305 575;
110, 88 105 222 1055;
111, 758 854 879 1003 1009;
112, 3 178 206 260 366 1070;
113, 770 857 875 1002 1008;
114, 258 553 820 834 837 838 839 870 968 1031 1068;
115, 121 180 303 459 696;
116, 23 193 275 582 794 948;
117, 17 37 126 185 264 391 435 503;
118, 143 189 271 398 446 619 627 973 1076 1077;
119, 296 1081 1087 1090 1091 1092;
120, 114 127 131 136 196 743 992 1109;
121, 45 117 225 290 309 444 502 531 699;
122, 33 169 175 252 328 442 449 642 917;
123, 307 360 427 542 579 700 710 737 865 873;
124, 166 772 793 997 1053 1059;
125, 349 868 965 1006 1035 1049;
126, 641 730 774 833 1011;
127, 195 478 876 1007 1041;
128, 62 115 171 530 551 718 926 990;
129, 5 358 715 945 987 988;
130, 29 95 110 299 313 345 388 390 430 536 570 577 856 1017 1026 1079 1080;
131, 215 218 532 666 779;
132, 22 59 256 356 583 780;
133, 51 159 228 374 451 465 484;
134, 18 38 489 493 599 884 885;
135, 125 188 199 263 406 692 756 859 887 962;
136, 4 113 172 201 207 211 365 494 597 719 760;
137, 21 103 331 481 526 529 817 1050 1125;
138, 479 631 647 661 704 759 775 809 810 819 823;
139, 101 405 410 701 714 818 826;
140, 224 277 649 703 773 1010;
141, 522 878 895 897 902;
142, 255 362 561 640 953 1083;
143, 31 80 162 304 336;
144, 69 79 338 387 432 462 706;
145, 90 227 534 913 947;
146, 102 655 656 843;
147, 48 133 250 311 698 1086;
148, 46 203 236 932 999 1088 1094;
149, 501 626 645 829 1138;
150, 39 257 588;
151, 74 194 306 495;
152, 19 100 128 240 254 335 348 491 845 982;
153, 632 646 747 776 890;
154, 82 423 498 537 567 596 637 638 688 702 840;
155, 60 85 209 248 262 329 624 648 825;
156, 30 68 140 151 269 288 314 316 543 549 675 744 1130;
157, 84 149 182 334 492 515 745;
158, 315 633 636 1084 1085;
159, 52 112 204 615 644 650 771 994 995;
160, 96 238 285 457;
161, 27 134 282 929 1014;
162, 197 284 330 367 795 892 893 944 1098;
163, 98 812 861 998 1095;
164, 53 210 368 371 521 785 847 954;
165, 13 652 654 659 677 966;
166, 445 592 1032;
167, 595 804 881 882;
168, 208 276 280 281 467 556 623 680 1001;
